participant_id,distribution_type,distribution_name,engagement_id,engagement_started_PDT,engagement_completed_PDT,engagement_participation_status,BrokerPanelId,Q1_province,Q1a_urban_rural,Q2_canadian_tenure,Q3_generation,Q4_identity_top3_1,Q4_identity_top3_2,Q4_identity_top3_3,Q4_identity_top3_4,Q4_identity_top3_5,Q4_identity_top3_6,Q4_identity_top3_7,Q4_identity_top3_8,Q4_Other,Q4_Other_sentiment,Q4_Other_sentiment_percentage,Q5_identity_connection,Q5b_identity_connection_why,Q5b_Video_transcription,Q5b_Video_sentiment,Q5b_Video_sentiment_percentage,Q5b_Text,Q5b_Text_sentiment,Q5b_Text_sentiment_percentage,Q6_oneword,Q6_Video_transcription,Q6_Video_sentiment,Q6_Video_sentiment_percentage,Q6_Text,Q6_Text_sentiment,Q6_Text_sentiment_percentage,Q7_values_1,Q7_values_2,Q7_values_3,Q7_values_4,Q7_values_5,Q7_values_6,Q7_values_7,Q7_values_8,Q7_Other,Q7_Other_sentiment,Q7_Other_sentiment_percentage,Q8_onesentance,Q8_Video_transcription,Q8_Video_sentiment,Q8_Video_sentiment_percentage,Q8_Text,Q8_Text_sentiment,Q8_Text_sentiment_percentage,Q9_divisions_1,Q9_divisions_2,Q9_divisions_3,Q9_divisions_4,Q9_divisions_5,Q9_divisions_6,Q9_divisions_7,Q9_divisions_other,Q9_divisions_other_sentiment,Q9_divisions_other_sentiment_percentage,Q10_Connection_building_1,Q10_Connection_building_2,Q10_Connection_building_3,Q10_Connection_building_4,Q10_Connection_building_5,Q10_Connection_building_6,Q10_Connection_building_7,Q10_Other,Q10_Other_sentiment,Q10_Other_sentiment_percentage,Q11_cover_tailgate,Q11_video_transcription,Q11_video_sentiment,Q11_video_sentiment_percentage,Q11_Text,Q11_Text_sentiment,Q11_Text_sentiment_percentage,Q12_Future_hope,Q12_Future_hope_sentiment,Q12_Future_hope_sentiment_percentage,Q13_Future_fear,Q13_Future_fear_sentiment,Q13_Future_fear_sentiment_percentage,Q14_video_consent
0c3df8a1-a937-4144-82a2-ba029527fa4f,Link,ARF,a17f7e4c-c8b5-4307-a323-78c34986fc5e,2025-05-05 09:44:47,2025-05-05 09:53:00,Completed,245750,Ontario,Urban (big city or downtown area),All my life,Boomer (born ~1946–1964),,,Regional landscape and place,,,,Personal passions and curiosities,,,,,A little connected,I'll type my answer instead📱,,,,Culture around me has changed. Less people of my background.,NEUTRAL,0.7570607662,I'll type my answer instead📱,,,,Patriotic,POSITIVE,0.485116303,,Freedom and autonomy,,,,Technological innovation and adaptation,,,,,,I'll type my answer instead📱,,,,Less dependant on U.S.,NEUTRAL,0.9938272834,,Political polarization,,,,Cultural misunderstanding,,,,,Honest dialogue and listening,,,,,,,,,,I'll type my answer instead📱,,,,Proud and free,POSITIVE,0.9866399169,Peace,NEUTRAL,0.6492047906,Turmoil,NEUTRAL,0.9906669259,
de53d5cc-63c9-47be-908b-37f99dba6113,Link,ARF,2c552432-8d92-4796-bf77-2d11bb093170,2025-05-05 09:47:56,2025-05-05 09:52:54,Completed,549056,Quebec,Urban (big city or downtown area),20+ years,Gen X (born ~1965–1980),,Cultural and linguistic frameworks,Regional landscape and place,,,Belief systems and core values,,,,,,Somewhat connected,I'll type my answer instead📱,,,,I live in a nice community with kind and friendly people,POSITIVE,0.9940286875,I'll type my answer instead📱,,,,Hockey,NEUTRAL,0.9963566065,,Freedom and autonomy,,,,Technological innovation and adaptation,,,,,,I'll type my answer instead📱,,,,Have a strong economy,POSITIVE,0.9874566197,Resource and regional tensions,Political polarization,,,,,,,,,Honest dialogue and listening,,Cultural celebration and exchange,,,,,,,,I'll type my answer instead📱,,,,The long way,POSITIVE,0.6296504736,Stronger and happier people,POSITIVE,0.9912241697,Liberal party,NEUTRAL,0.9963604808,
a1903b26-964b-4d6b-bfc9-b44b612a8bb0,Link,ARF,6ef56e2c-3dc2-4e70-bc05-692d111deb02,2025-05-05 09:48:45,2025-05-05 09:54:24,Completed,556404,Ontario,"Rural (small town, village, or countryside)",All my life,Gen Z (born ~1997–2012),,,,,Work and creative contributions,,Personal passions and curiosities,,,,,A little connected,I'll type my answer instead📱,,,,Patriotism isn't drilled into us like it is with Americans. But I'm proud to be canadian I guess,MIXED,0.4371501505,I'll type my answer instead📱,,,,Friendly,NEUTRAL,0.6383116841,,,,Indigenous reconciliation and rights,Environmental regeneration,,,,,,,I'll type my answer instead📱,,,,Canads would be doing much more to help the environment. The rich would be taxed more and the money from that would be used for things like accessible housing for all. We would also ask indigenous people what they need the most and then actually do it,POSITIVE,0.9903978109,,,,,,,Other,Im too stupid to know what any of that means,NEGATIVE,0.9956583977,,,Cultural celebration and exchange,,Indigenous-led reconciliation,,,,,,I'll type my answer instead📱,,,,People think we're nice so let's actually be nice,POSITIVE,0.9973637462,Housing,NEUTRAL,0.996391356,Housing,NEUTRAL,0.996391356,
f476dd06-933b-4d69-9a0c-f59a11fcd438,Link,ARF,ffe76ed3-705d-457a-ab29-613ef59cf3ca,2025-05-05 09:48:59,2025-05-05 09:55:36,Completed,341679,Nova Scotia,"Rural (small town, village, or countryside)",All my life,Boomer (born ~1946–1964),,,,,Work and creative contributions,Belief systems and core values,Personal passions and curiosities,,,,,Very connected,I'll type my answer instead📱,,,,"I am proud to be Canadian. It is a beautiful, multi cultural country with kind warm people ",POSITIVE,0.9982093573,I'll type my answer instead📱,,,,Proud,POSITIVE,0.527977407,,Freedom and autonomy,,,,Technological innovation and adaptation,Community care networks,,,,,I'll type my answer instead📱,,,,Stop it's over reliance on the United States and form stronger alliances with other nations,NEGATIVE,0.5422541499,,Political polarization,,Generational perspectives,,,,,,,Honest dialogue and listening,Collaborative community projects,,,,,,,,,I'll type my answer instead📱,,,,Stronger than ever,POSITIVE,0.9774462581,Independence,NEUTRAL,0.9071138501,USA,NEUTRAL,0.9983343482,
cf1ce6c6-bdb0-4b57-a49b-b0bea41209e1,Link,ARF,2d7cd6ea-30d8-44a5-af82-815b3aa245cc,2025-05-05 09:49:01,2025-05-05 09:57:57,Completed,154010,Ontario,Urban (big city or downtown area),All my life,Gen X (born ~1965–1980),,,,,,,,Other,"Nothing. Too much importance is stressed on individual identities, which creates nothing but division ",NEGATIVE,0.7457047701,Not at all connected,I'll type my answer instead📱,,,,Because the liberal government demanded there be no Canadian identity. There is no longer a uniting identity,NEUTRAL,0.547814846,I'll type my answer instead📱,,,,Gullible,NEUTRAL,0.9842697382,,Freedom and autonomy,,,,,,,,,,I'll type my answer instead📱,,,,Voted out the liberals and elected a government that would develop our rich natural resources.,NEUTRAL,0.6071568131,Resource and regional tensions,,,,,,Other,All divisons created by the federal government,NEUTRAL,0.7810777426,,,,,,,Other,A different government,NEUTRAL,0.9842924476,I'll type my answer instead📱,,,,You voted for the liberals again.  You didn't listen.,NEGATIVE,0.6010482311,Conservatives,NEUTRAL,0.8902465701,Liberals,NEUTRAL,0.9947263598,
16c6cf88-c99d-4992-b1f5-34c7b8dfaf81,Link,ARF,e2373fa6-3afa-4bd6-9b18-3361ada95b31,2025-05-05 09:49:14,2025-05-05 09:52:27,Completed,584950,Ontario,Urban (big city or downtown area),All my life,Millennial (born ~1981–1996),Heritage and ancestral connections,Cultural and linguistic frameworks,Regional landscape and place,,,,,,,,,Very connected,I'll type my answer instead📱,,,,Canadian pride,NEUTRAL,0.5600625277,I'll type my answer instead📱,,,,free,POSITIVE,0.6738501191,Equitable systems,Freedom and autonomy,Embracing pluralism,,,,,,,,,I'll type my answer instead📱,,,,improved the economic superiority,POSITIVE,0.9261053801,,Political polarization,,,Economic inequality,,,,,,Honest dialogue and listening,,Cultural celebration and exchange,,,,,,,,I'll type my answer instead📱,,,,a constant work in progress,POSITIVE,0.9864744544,freedom,NEUTRAL,0.6496910453,division,NEUTRAL,0.999516964,
93f17c89-21f0-43d6-9c85-dfda95d2d812,Link,ARF,d427c8aa-08b2-4774-94cd-2dbc670e4a0d,2025-05-05 09:49:40,2025-05-05 10:02:22,Completed,334428,Quebec,Urban (big city or downtown area),All my life,Boomer (born ~1946–1964),Heritage and ancestral connections,Cultural and linguistic frameworks,,,,,,,,,,Very connected,I'll type my answer instead📱,,,,"I was born here and consider myself a Canadian, not a Quebecer",NEUTRAL,0.5573692322,I'll type my answer instead📱,,,,can't think of one word,NEUTRAL,0.9646683335,,Freedom and autonomy,,,,,,Other,honesty and fairness,POSITIVE,0.6155567169,I'll type my answer instead📱,,,,have a bilingual Quebec,NEUTRAL,0.9750692844,Resource and regional tensions,,,,,Cultural misunderstanding,,,,,Honest dialogue and listening,,Cultural celebration and exchange,,,,,,,,I'll type my answer instead📱,,,,no idea,NEUTRAL,0.7370027304,unity,NEUTRAL,0.976808548,stupidity,NEGATIVE,0.9949919581,
648d2ce6-2d66-4602-b990-6c40e97e0984,Link,ARF,a7ae4e33-e3f8-4bdc-9018-5a56ebaf60ea,2025-05-05 09:49:54,2025-05-05 09:54:09,Completed,552185,Quebec,Suburban (residential area near a city),All my life,Gen Z (born ~1997–2012),Heritage and ancestral connections,,,,,,Personal passions and curiosities,,,,,Somewhat connected,I'll type my answer instead📱,,,,Sense of attachment,NEUTRAL,0.6202738881,I'll type my answer instead📱,,,,Independent,NEUTRAL,0.9981243014,Equitable systems,Freedom and autonomy,,,,,,,,,,I'll type my answer instead📱,,,,Better economy,POSITIVE,0.9832293391,,Political polarization,,,,Cultural misunderstanding,,,,,,,,Educational transformation,,Newcomer integration and knowledge,,,,,I'll type my answer instead📱,,,,I don’t know,NEUTRAL,0.9912437201,Prosperity,NEUTRAL,0.9701584578,Recession,NEUTRAL,0.8860869408,
7e21a4fc-3c12-433b-b2ff-b72ba4bb64f2,Link,ARF,71f93833-90ab-4090-8c1f-f33fc2a007bf,2025-05-05 09:50:15,2025-05-05 10:20:52,Completed,231800,Ontario,Suburban (residential area near a city),All my life,Gen Z (born ~1997–2012),,,Regional landscape and place,,Work and creative contributions,Belief systems and core values,,,,,,Very connected,I'll type my answer instead📱,,,,"Born here, will always be Canadian, have been molded by the culture, would die for it. ",NEGATIVE,0.5119467378,I'll type my answer instead📱,,,,Diverse,NEUTRAL,0.9927090406,Equitable systems,Freedom and autonomy,,,,,Community care networks,,,,,I'll type my answer instead📱,,,,If we could get expansive universal nonprofit housing,POSITIVE,0.8251724839,,Political polarization,,,Economic inequality,,,,,,Honest dialogue and listening,,,Educational transformation,,,,,,,I'll type my answer instead📱,,,,"Shaken from postwar slumber, Canada awakens to a world where old alliances falter and must chart a new path to sovereignty, solidarity, and survival.",NEUTRAL,0.7473276854,Resilience,NEUTRAL,0.9856782556,Complacency,NEUTRAL,0.9405997396,
b02ec52e-b511-480e-b8c4-2f8b672fb209,Link,ARF,e3d9b2b3-8718-4409-8d71-a8cae2464744,2025-05-05 09:50:20,2025-05-05 09:55:28,Completed,221700,Ontario,Suburban (residential area near a city),All my life,Boomer (born ~1946–1964),Heritage and ancestral connections,,Regional landscape and place,,,Belief systems and core values,,,,,,Very connected,I'll type my answer instead📱,,,,Because I'm born and bred Canadian,NEGATIVE,0.6566259265,I'll type my answer instead📱,,,,Kindness,NEUTRAL,0.8071397543,,,,,Environmental regeneration,Technological innovation and adaptation,Community care networks,,,,,I'll type my answer instead📱,,,,Become the 51st state,NEUTRAL,0.8213306665,,Political polarization,,,Economic inequality,,,,,,,,Cultural celebration and exchange,,,Newcomer integration and knowledge,,,,,I'll type my answer instead📱,,,,"Our beautiful, loving home.",POSITIVE,0.9977758527,Solidarity,NEUTRAL,0.8131420016,Trump,NEUTRAL,0.9979364872,
647be2d6-3fea-4cb0-a899-93f0b9c338ff,Link,ARF,1812320f-65db-4a59-8cb0-2929b48f35dd,2025-05-05 09:50:29,2025-05-05 09:56:24,Completed,568661,Ontario,Suburban (residential area near a city),All my life,Gen Z (born ~1997–2012),,Cultural and linguistic frameworks,,,,Belief systems and core values,Personal passions and curiosities,,,,,Somewhat connected,I'll type my answer instead📱,,,,"Canada is a country I genuinely and truly love, and I’m so incredibly proud to be Canadian, despite all the ups and downs our country goes through. However, as a 2nd generation Canadian, I also have an identity crisis with my ethnic background.",MIXED,0.8696655631,I'll type my answer instead📱,,,,Proud,POSITIVE,0.527977407,Equitable systems,Freedom and autonomy,,Indigenous reconciliation and rights,,,,,,,,I'll type my answer instead📱,,,,Passed electoral reform,NEUTRAL,0.8361471891,,Political polarization,,,Economic inequality,,,,,,Honest dialogue and listening,,,,,Newcomer integration and knowledge,,,,,I'll type my answer instead📱,,,,"A country divided, but never undefeated",NEUTRAL,0.6711073518,For cost of living and housing to go down and for the country to overall become a more livable place,POSITIVE,0.9858278036,Increased political tensions and influence from the US,NEUTRAL,0.5044444203,
1c1f7df2-5ba5-4000-99a5-453910fa5c98,Link,ARF,21e4838d-ea9f-423e-bd99-571089e421c7,2025-05-05 09:50:35,2025-05-05 09:56:24,Completed,573451,Quebec,Urban (big city or downtown area),All my life,Millennial (born ~1981–1996),Heritage and ancestral connections,,,,Work and creative contributions,,Personal passions and curiosities,,,,,Not very connected,I'll type my answer instead📱,,,,"Being 'Canadian' has never been a core part of my identity. It is something I see a lot with people who live in bigger cities who are 2nd / 3rd generation immigrants where we identify more closely to our ancestry and cultural origins. When inside Quebec I refer to myself by my heritage, when outside Quebec but in Canada I refer to myself as Canadian/ from Quebec, and outside Canada I refer to myself as Canadian. My cultural heritage is more valuable to me than the flag on my passport",NEUTRAL,0.6933113337,I'll type my answer instead📱,,,,Kind,NEUTRAL,0.9923071265,,Freedom and autonomy,,,Environmental regeneration,Technological innovation and adaptation,,,,,,I'll type my answer instead📱,,,,Transitioned fully into affordable electric transport including public transportation and upgrading long haul transportation such as via rail trains,POSITIVE,0.7794818878,,,Urban/rural disconnection,,Economic inequality,,,,,,Honest dialogue and listening,,Cultural celebration and exchange,,,,,,,,I'll type my answer instead📱,,,,"Canada, a cultural soup for the soul",POSITIVE,0.4994294643,Stability,NEUTRAL,0.8662902117,Trump,NEUTRAL,0.9979364872,
02cc43cc-9638-43c5-a678-0a289a38dec6,Link,ARF,22c991ca-f526-432d-876d-76aef0961d32,2025-05-05 09:50:51,2025-05-05 10:02:55,Completed,520471,New Brunswick,"Rural (small town, village, or countryside)",All my life,Gen X (born ~1965–1980),,Cultural and linguistic frameworks,,,,,,,,,,Very connected,I'll type my answer instead📱,,,,"I was born in Montreal to a French Canadian Mom and Jewish English dad. I was raised with a strong identity to Jewish Culture and French Culture. I raised my kids (now adults to love Canada and to live acording to Canadian traditions and values. Especially French Canadian. We are a military family. My husband is a 3rd generation Canadian Soldier who did 5 tours in Afghanistan. Both of my adult children are in the Canadian Forces . We all believe in preserving a Canadian way of life. It's hard to explain what being a Canadian is but when you go to the US for example, you see the differences. Canadian's are more culturally European maybe? I am also a strong believer in the Commonwealth. I am proud that we have a Monarch and the death of the Queen affected us profoundly in a way that may be hard to understand. When I hear O' Canada or see a flag i feel something. I love my country. It's a kind, diverse, safe place and I hope it always is.    ",POSITIVE,0.8204392195,I'll type my answer instead📱,,,,Home,NEUTRAL,0.9973977804,,Freedom and autonomy,,Indigenous reconciliation and rights,,,Community care networks,,,,,I'll type my answer instead📱,,,,Gotten rid of homelessness. No one should be sleeping rough in a country with this mush wealth,NEGATIVE,0.5814381242,,Political polarization,,,,Cultural misunderstanding,,,,,Honest dialogue and listening,,,Educational transformation,,,,,,,I'll type my answer instead📱,,,,Colonization is wrong but cooperation and intigration when done properly and with dignity and autonomy on all sides can benefit all and make us all stronger.,POSITIVE,0.5363169312,Safety,NEUTRAL,0.8827267885,Disconnect,NEUTRAL,0.5304316878,
1e1333c2-d013-4ad0-97e0-ccd1056a4bfa,Link,ARF,449cdcb3-d570-463a-b80f-4b8eeb5a00aa,2025-05-05 09:51:04,2025-05-05 10:00:45,Completed,344297,New Brunswick,Urban (big city or downtown area),All my life,Boomer (born ~1946–1964),Heritage and ancestral connections,,,,,Belief systems and core values,,,,,,Very connected,I'll type my answer instead📱,,,,born in canada,NEUTRAL,0.9425189495,I'll type my answer instead📱,,,,helpful,POSITIVE,0.9724320173,Equitable systems,Freedom and autonomy,,,,,Community care networks,,,,,I'll type my answer instead📱,,,,control inflation,NEUTRAL,0.4817079008,Resource and regional tensions,,,,Economic inequality,,,,,,Honest dialogue and listening,,Cultural celebration and exchange,,,,,,,,I'll type my answer instead📱,,,,best kept mystery,POSITIVE,0.8632060885,quality,POSITIVE,0.9644821882,trump,NEUTRAL,0.9643296599,
04a83dc9-c75a-487c-a5d2-49dc3de26843,Link,ARF,b997ca4d-8ac6-460e-8f2f-068344877fb3,2025-05-05 09:51:09,2025-05-05 09:55:04,Completed,581881,Quebec,Urban (big city or downtown area),All my life,Millennial (born ~1981–1996),Heritage and ancestral connections,,Regional landscape and place,,,Belief systems and core values,,,,,,Very connected,I'll type my answer instead📱,,,,I've been here all my life,POSITIVE,0.6230647564,I'll type my answer instead📱,,,,Poutine,NEUTRAL,0.998870194,,,,,,Technological innovation and adaptation,,,,,,I'll type my answer instead📱,,,,"Balanced budget, innovation in tech and environmental resources extraction ",NEUTRAL,0.5961371064,Resource and regional tensions,Political polarization,,,,,,,,,Honest dialogue and listening,,,Educational transformation,,,,,,,I'll type my answer instead📱,,,,Stronger Together,POSITIVE,0.9177226424,Innovative,POSITIVE,0.9019012451,Stagnation,NEUTRAL,0.8081744909,
39bcfa4c-6533-4a6a-8762-5bf4a68ab723,Link,ARF,398fe761-b5c6-446e-8448-fb13aa9d8b84,2025-05-05 09:51:15,2025-05-05 09:57:28,Completed,532246,Ontario,Urban (big city or downtown area),20+ years,Boomer (born ~1946–1964),,,,Community relationships and networks,,Belief systems and core values,Personal passions and curiosities,,,,,Somewhat connected,I'll type my answer instead📱,,,,"altruism, kindness, self-preservation",POSITIVE,0.5583521724,I'll type my answer instead📱,,,,proud,POSITIVE,0.9916383624,Equitable systems,,Embracing pluralism,,,,Community care networks,,,,,I'll type my answer instead📱,,,,become a part of the US,NEUTRAL,0.7955977917,,,,,Economic inequality,Cultural misunderstanding,,,,,Honest dialogue and listening,,,Educational transformation,,,,,,,I'll type my answer instead📱,,,,One Country. One World.,NEUTRAL,0.8112099171,Unity,NEUTRAL,0.9980376363,Narcissism,NEUTRAL,0.6738424301,
